service_id,date,exception_type
GOOGLE-YEPMUL-Weekday-05,20131204,2
GOOGLE-YEPMUL-Weekday-05,20131205,2
GOOGLE-YEPMUL-Weekday-05,20131206,2
GOOGLE-YEPMUL-Weekday-05,20131209,2
GOOGLE-YEPMUL-Weekday-05,20131210,2
GOOGLE-YEPMUL-Weekday-05,20131211,2
GOOGLE-YEPMUL-Weekday-05,20131212,2
GOOGLE-YEPMUL-Weekday-05,20131213,2
GOOGLE-YEPMUL-Weekday-05,20131225,2
GOOGLE-YEPMUL-Weekday-05,20131226,2
GOOGLE-YEPPMUSU-Sunday-02,20131007,1
GOOGLE-YEPPMUSU-Sunday-02,20131226,1
