shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
200019,-23.2736102454,150.819497303,10001
200019,-23.2735688047,150.819503842,10002
200019,-23.2731082671,150.819563137,10003
200019,-23.2727124083,150.819598901,10004
200019,-23.2709632165,150.819703608,10005
200019,-23.2679146189,150.819859756,10006
200019,-23.2679146189,150.819859756,20001
200019,-23.2672487837,150.819894048,20002
200019,-23.2650176322,150.819816027,20003
200019,-23.2631070594,150.81974256,20004
200019,-23.2608847436,150.819650714,20005
200019,-23.2600636984,150.819625965,20006
200019,-23.2601108311,150.820224208,20007
200019,-23.2601130406,150.820643382,20008
200019,-23.2600830049,150.821016176,20009
200019,-23.2600495688,150.821339189,20010
200019,-23.259966261,150.821711871,20011
200019,-23.2598862997,150.822000461,20012
200019,-23.2598117482,150.822223492,20013
200019,-23.259662273,150.822577705,20014
200019,-23.2595209021,150.822865338,20015
200019,-23.2593461728,150.823156444,20016
200019,-23.259029415,150.823622815,20017
200019,-23.2584610669,150.824437233,20018
200019,-23.2581909681,150.824817827,20019
200019,-23.2580737977,150.825027866,20020
200019,-23.2579211973,150.825287337,20021
200019,-23.257767775,150.825552684,20022
200019,-23.257229619,150.826331419,20023
200019,-23.2572077387,150.826316139,20024
200019,-23.2571850504,150.826307713,20025
200019,-23.2571615406,150.826305163,20026
200019,-23.2571390146,150.82630846,20027
200019,-23.2571156401,150.826315679,20028
200019,-23.2570959574,150.826328701,20029
200019,-23.2570781341,150.826345602,20030
200019,-23.257070186,150.826358434,20031
200019,-23.2570191229,150.82632213,20032
200019,-23.2569507565,150.826209889,20033
200019,-23.2569151295,150.826114705,20034
200019,-23.2568758917,150.82601958,20035
200019,-23.25685843,150.825997389,20036
200019,-23.25685843,150.825997389,30001
200019,-23.2567335165,150.825844047,30002
200019,-23.2565670941,150.825692357,30003
200019,-23.2562956203,150.825452473,30004
200019,-23.2559152313,150.825171363,30005
200019,-23.2557496974,150.825018683,30006
200019,-23.2556426106,150.824913911,30007
200019,-23.2555571876,150.824808789,30008
200019,-23.2552138475,150.824334583,30009
200019,-23.2551148301,150.824225773,30010
200019,-23.2549279294,150.824094939,30011
200019,-23.254711918,150.824013435,30012
200019,-23.2538740179,150.823815,30013
200019,-23.2535133098,150.823716304,30014
200019,-23.2517840343,150.823109254,30015
200019,-23.2515232639,150.822990372,30016
200019,-23.2512291848,150.822813405,30017
200019,-23.2510358021,150.822670956,30018
200019,-23.2507771111,150.822441628,30019
200019,-23.2505016652,150.822110954,30020
200019,-23.2501177096,150.821442988,30021
200019,-23.2501177096,150.821442988,40001
200019,-23.2500594187,150.821341339,40002
200019,-23.2499185327,150.821143323,40003
200019,-23.2497719245,150.820988392,40004
200019,-23.2494792092,150.820714676,40005
200019,-23.2483867584,150.819805173,40006
200019,-23.2478553334,150.81937608,40007
200019,-23.2475890571,150.81918597,40008
200019,-23.2472876041,150.818998388,40009
200019,-23.2470467441,150.818883102,40010
200019,-23.2461911808,150.818583379,40011
200019,-23.245941674,150.818495593,40012
200019,-23.245941674,150.818495593,50001
200019,-23.2442786451,150.81791394,50002
200019,-23.2429197838,150.817455343,50003
200019,-23.2425839743,150.817394369,50004
200019,-23.2422395591,150.817363824,50005
200019,-23.2417278468,150.817378992,50006
200019,-23.2412587222,150.817405191,50007
200019,-23.2407586493,150.817413329,50008
200019,-23.2404285137,150.817370827,50009
200019,-23.240053788,150.817238187,50010
200019,-23.2395997772,150.816987641,50011
200019,-23.2395997772,150.816987641,60001
200019,-23.2395624695,150.816966753,60002
200019,-23.2391930839,150.816633738,60003
200019,-23.2388629927,150.816139853,60004
200019,-23.2382906628,150.815172155,60005
200019,-23.2367630298,150.812513203,60006
200019,-23.2357779594,150.810759925,60007
200019,-23.2350290792,150.809500104,60008
200019,-23.2345851073,150.808545998,60009
200019,-23.2343137413,150.807603732,60010
200019,-23.2335989883,150.804652236,60011
200019,-23.2332226258,150.803369764,60012
200019,-23.2326719482,150.801889878,60013
200019,-23.2320291597,150.800022682,60014
200019,-23.2311179928,150.797432076,60015
200019,-23.2305217432,150.795796677,60016
200019,-23.230122981,150.794981614,60017
200019,-23.2297565826,150.794414168,60018
200019,-23.2286067554,150.793221665,60019
200019,-23.227855762,150.792784627,60020
200019,-23.2270198565,150.79247306,60021
200019,-23.2263162812,150.792390849,60022
200019,-23.2261339469,150.792393848,60023
200019,-23.2261339469,150.792393848,70001
200019,-23.2255986782,150.792402653,70002
200019,-23.2240539069,150.792660565,70003
200019,-23.2228684945,150.7928559,70004
200019,-23.2228684945,150.7928559,80001
200019,-23.2205004441,150.793251397,80002
200019,-23.2205004441,150.793251397,90001
200019,-23.2196060086,150.793400908,90002
200019,-23.2188886377,150.793429305,90003
200019,-23.2185447544,150.793372438,90004
200019,-23.218084249,150.793240316,90005
200019,-23.2175362506,150.792985572,90006
200019,-23.2166017689,150.792405055,90007
200019,-23.2166017689,150.792405055,100001
200019,-23.2157128158,150.791852126,100002
200019,-23.2150486566,150.791490873,100003
200019,-23.213721578,150.790985212,100004
200019,-23.2116974504,150.790219475,100005
200019,-23.2116974504,150.790219475,110001
200019,-23.2112862731,150.79006409,110002
200019,-23.2103053303,150.789583039,110003
200019,-23.2089475012,150.788817115,110004
200019,-23.2089475012,150.788817115,120001
200019,-23.2058969405,150.787097426,120002
200019,-23.2053200367,150.786842226,120003
200019,-23.2048879497,150.786740923,120004
200019,-23.2044986351,150.786727802,120005
200019,-23.2041568078,150.786752969,120006
200019,-23.2039031968,150.786823566,120007
200019,-23.2039031968,150.786823566,130001
200019,-23.2036855678,150.786884779,130002
200019,-23.2032187764,150.787076097,130003
200019,-23.2029461589,150.787207565,130004
200019,-23.1990709076,150.789054871,130005
200019,-23.1983289214,150.789387441,130006
200019,-23.1979626729,150.789538019,130007
200019,-23.1979626729,150.789538019,140001
200019,-23.1976278521,150.789676358,140002
200019,-23.1961082353,150.790375272,140003
200019,-23.1953519097,150.790651414,140004
200019,-23.1944949505,150.790897951,140005
200019,-23.1937071333,150.790989034,140006
200019,-23.1928650174,150.79100678,140007
200019,-23.1919593482,150.791063659,140008
200019,-23.1906019774,150.791293991,140009
200019,-23.1896353545,150.791446603,140010
200019,-23.1896353545,150.791446603,150001
200019,-23.1891056388,150.79152953,150002
200019,-23.1881186244,150.791708842,150003
200019,-23.1844566043,150.792350068,150004
200019,-23.1840855497,150.792480189,150005
200019,-23.1838505895,150.792593427,150006
200019,-23.1836171619,150.792751562,150007
200019,-23.1830530171,150.793405381,150008
200019,-23.182882555,150.793546855,150009
200019,-23.1827470077,150.793602792,150010
200019,-23.1825538541,150.793606938,150011
200019,-23.1823157167,150.793493653,150012
200019,-23.1821557949,150.793356623,150013
200019,-23.1818366483,150.793067904,150014
200019,-23.1814952898,150.792740487,150015
200019,-23.1810810612,150.792367391,150016
200019,-23.1807622282,150.792101133,150017
200019,-23.1805311057,150.791973088,150018
200019,-23.1802858557,150.791867737,150019
200019,-23.1799551965,150.791788203,150020
200019,-23.179674827,150.791753742,150021
200019,-23.179395115,150.791766147,150022
200019,-23.1790016433,150.79184292,150023
200019,-23.1783241956,150.792078652,150024
200019,-23.1778460538,150.792233962,150025
200019,-23.1774378104,150.792287537,150026
200019,-23.177166003,150.792284185,150027
200019,-23.1769146278,150.792257061,150028
200019,-23.1765837496,150.792161905,150029
200019,-23.1762019942,150.792044148,150030
200019,-23.175510257,150.791776208,150031
200019,-23.1747830573,150.79155475,150032
200019,-23.1742856664,150.791432058,150033
200019,-23.1738483847,150.791346465,150034
200019,-23.1732727783,150.791247519,150035
200019,-23.1715354026,150.791034838,150036
200019,-23.1713475675,150.790967612,150037
200019,-23.1709786372,150.790734422,150038
200019,-23.1707972952,150.790550885,150039
200019,-23.1695362626,150.791019806,150040
200019,-23.1673517698,150.790664089,150041
200019,-23.1665579697,150.790650755,150042
200019,-23.1659915296,150.790690324,150043
200019,-23.1646686622,150.791128013,150044
200019,-23.1644542195,150.791416661,150045
200019,-23.1640302689,150.791959697,150046
200019,-23.1638275436,150.79211828,150047
200019,-23.1635770298,150.792088213,150048
200019,-23.1633878682,150.79199074,150049
200019,-23.1632402549,150.791830092,150050
200019,-23.163175657,150.791601684,150051
200019,-23.1632141118,150.791382326,150052
200019,-23.1633217567,150.791203821,150053
200019,-23.1635746199,150.791079567,150054
200019,-23.1637712871,150.791004081,150055
200019,-23.1639231654,150.791018189,150056
200019,-23.1642769513,150.791072924,150057
200019,-23.1646686622,150.791128013,150058
200019,-23.1654550168,150.79086806,150059
200019,-23.1654550168,150.79086806,160001
200019,-23.1659915296,150.790690324,160002
200019,-23.1665579697,150.790650755,160003
200019,-23.1673517698,150.790664089,160004
200019,-23.1695362626,150.791019806,160005
200019,-23.1707972952,150.790550885,160006
200019,-23.1706210794,150.790282308,160007
200019,-23.1704732251,150.789911708,160008
200019,-23.1703887885,150.789556669,160009
200019,-23.1703105989,150.789132195,160010
200019,-23.1700562858,150.787803439,160011
200019,-23.1699338969,150.787253725,160012
200019,-23.1697483383,150.786256835,160013
200019,-23.1695856947,150.785477331,160014
200019,-23.1694949162,150.785121425,160015
200019,-23.1693611768,150.784728144,160016
200019,-23.1692063955,150.7844436,160017
200019,-23.1690226191,150.784151723,160018
200019,-23.1687675468,150.783861998,160019
200019,-23.1684111808,150.783495822,160020
200019,-23.1680042886,150.783067985,160021
200019,-23.1677348823,150.782786312,160022
200019,-23.1674270595,150.782341223,160023
200019,-23.1673747648,150.782218071,160024
200019,-23.167314501,150.781977872,160025
200019,-23.1672588222,150.781614561,160026
200019,-23.1671979934,150.781334336,160027
200019,-23.1671979934,150.781334336,170001
200019,-23.1671902632,150.781298334,170002
200019,-23.1670632958,150.780873704,170003
200019,-23.1669447022,150.78065888,170004
200019,-23.1666281603,150.780044035,170005
200019,-23.1663863122,150.779668175,170006
200019,-23.1660640391,150.779223336,170007
200019,-23.1656278115,150.778764757,170008
200019,-23.1654240362,150.778527908,170009
200019,-23.1652553535,150.778282669,170010
200019,-23.1650221557,150.778008225,170011
200019,-23.1647599489,150.777725473,170012
200019,-23.1647147618,150.777594397,170013
200019,-23.1647322634,150.777299215,170014
200019,-23.1647797174,150.777143174,170015
200019,-23.1648859533,150.776993973,170016
200019,-23.1651050535,150.776781391,170017
200019,-23.1653242499,150.776575641,170018
200019,-23.1654579294,150.776387904,170019
200019,-23.1655478267,150.776168666,170020
200019,-23.1656130462,150.775672518,170021
200019,-23.1656391449,150.775027617,170022
200019,-23.1656321689,150.774470168,170023
200019,-23.1655985452,150.774199266,170024
200019,-23.1655081843,150.77387462,170025
200019,-23.165296629,150.773598849,170026
200019,-23.1651659085,150.773484812,170027
200019,-23.164975669,150.773375665,170028
200019,-23.1648811645,150.773268841,170029
200019,-23.1646534108,150.773060717,170030
200019,-23.1646150442,150.773029128,170031
200019,-23.1636595257,150.772305761,170032
200019,-23.1636595257,150.772305761,180001
200019,-23.1575330606,150.767671551,180002
200019,-23.1575330606,150.767671551,190001
200019,-23.1573541786,150.767535867,190002
200019,-23.1570317557,150.767273678,190003
200019,-23.1565490425,150.766913579,190004
200019,-23.1558581267,150.766196646,190005
200019,-23.1549477384,150.765219738,190006
200019,-23.1523338424,150.762347678,190007
200019,-23.1506063232,150.762385165,190008
200019,-23.1500565628,150.762390392,190009
200019,-23.1491401534,150.762325555,190010
200019,-23.1488510341,150.762247369,190011
200019,-23.1488510341,150.762247369,200001
200019,-23.1483307859,150.762105655,200002
200019,-23.1473477478,150.762053643,200003
200019,-23.1473611016,150.762294575,200004
200019,-23.1466388529,150.762360269,200005
200019,-23.1455622669,150.762587083,200006
200019,-23.1456244965,150.762455222,200007
200019,-23.1454671329,150.761038271,200008
200019,-23.1454185633,150.76060657,200009
200019,-23.1454185633,150.76060657,210001
200019,-23.1453140058,150.759666164,210002
200019,-23.1444375765,150.75955577,210003
200019,-23.1439830105,150.759461793,210004
200019,-23.1438917195,150.759454524,210005
200019,-23.1438917195,150.759454524,220001
200019,-23.143566313,150.759427717,220002
200019,-23.1427820221,150.759257215,220003
200019,-23.1421368774,150.758523033,220004
200019,-23.1415703151,150.758299125,220005
200019,-23.1411176926,150.75796105,220006
200019,-23.1404120674,150.757418263,220007
200019,-23.1401013917,150.756904055,220008
200019,-23.1398503946,150.755128486,220009
200019,-23.1398503946,150.755128486,230001
200019,-23.1398112287,150.7548509,230002
200019,-23.139723741,150.754160181,230003
200019,-23.1395595964,150.753982306,230004
200019,-23.1392411224,150.753555127,230005
200019,-23.1390312295,150.753208146,230006
200019,-23.1387759335,150.752653003,230007
200019,-23.1385483595,150.751889455,230008
200019,-23.1383290839,150.751075007,230009
200019,-23.1380548631,150.750143351,230010
200019,-23.1376931201,150.748899784,230011
200019,-23.1376558708,150.748567503,230012
200019,-23.1377070404,150.748294273,230013
200019,-23.1377259677,150.748292005,230014
200019,-23.1377735699,150.748274613,230015
200019,-23.1378183247,150.748247506,230016
200019,-23.1378557051,150.748209784,230017
200019,-23.1378857669,150.74816535,230018
200019,-23.137905816,150.748115226,230019
200019,-23.1379167831,150.748061349,230020
200019,-23.1379168767,150.748004725,230021
200019,-23.1379061807,150.747951209,230022
200019,-23.1378987086,150.747933762,230023
200019,-23.1378855975,150.747900788,230024
200019,-23.1378560718,150.747856374,230025
200019,-23.1378176174,150.747818942,230026
200019,-23.1377738867,150.747791362,230027
200019,-23.1377257824,150.747773617,230028
200019,-23.1376751516,150.747768605,230029
200019,-23.1376237715,150.747774345,230030
200019,-23.1375761554,150.747790761,230031
200019,-23.1375323173,150.747818828,230032
200019,-23.1375180705,150.747832734,230033
200019,-23.1372537516,150.747595041,230034
200019,-23.1370054746,150.747405892,230035
200019,-23.1366441275,150.747138582,230036
200019,-23.1363678687,150.746949904,230037
200019,-23.136104693,150.746792247,230038
200019,-23.1358584622,150.746683119,230039
200019,-23.1358584622,150.746683119,240001
200019,-23.1357485326,150.746635168,240002
200019,-23.135601665,150.746592717,240003
200019,-23.1352547306,150.746512608,240004
200019,-23.1349723433,150.746463636,240005
200019,-23.1347894868,150.746493051,240006
200019,-23.1346159496,150.746542812,240007
200019,-23.1343875658,150.746671587,240008
200019,-23.1342325502,150.746880162,240009
200019,-23.1341512846,150.747068956,240010
200019,-23.1340775189,150.74727715,240011
200019,-23.1339781705,150.747653681,240012
200019,-23.1338588759,150.747961233,240013
200019,-23.1334861693,150.748604934,240014
200019,-23.1331956097,150.749184781,240015
200019,-23.1331956097,150.749184781,250001
200019,-23.1330481213,150.749478157,250002
200019,-23.1329574467,150.749577293,250003
200019,-23.1328290535,150.749627271,250004
200019,-23.131961662,150.749517771,250005
200019,-23.1306124131,150.749300148,250006
200019,-23.1305023183,150.748481975,250007
200019,-23.1303539486,150.74744968,250008
200019,-23.1300514325,150.747508425,250009
200019,-23.1300514325,150.747508425,260001
200019,-23.1295625464,150.747603474,260002
200019,-23.1289682618,150.747714926,260003
200019,-23.1288719594,150.747736058,260004
200019,-23.1288661671,150.747709798,260005
200019,-23.1288421131,150.747669199,260006
200019,-23.1288256008,150.747650928,260007
200019,-23.1287900636,150.747628093,260008
200019,-23.1287700942,150.747620617,260009
200019,-23.128753819,150.747618936,260010
200019,-23.1287357664,150.747619238,260011
200019,-23.1286885178,150.745261557,260012
200019,-23.128568289,150.742916816,260013
200019,-23.1284307858,150.741889243,260014
200019,-23.1284307858,150.741889243,270001
200019,-23.1283377467,150.74119283,270002
200019,-23.1282813898,150.740599279,270003
200019,-23.128266551,150.74013096,270004
200019,-23.1282837988,150.740137504,270005
200019,-23.128314544,150.740140894,270006
200019,-23.1283460939,150.740137436,270007
200019,-23.1283757406,150.740127178,270008
200019,-23.1284025675,150.740109157,270009
200019,-23.1284266305,150.740087277,270010
200019,-23.1284451798,150.740058657,270011
200019,-23.1284582854,150.740028176,270012
200019,-23.1284650167,150.739993896,270013
200019,-23.128464527,150.739959738,270014
200019,-23.1284577189,150.739925686,270015
200019,-23.1284539824,150.739916963,270016
200019,-23.1287547382,150.739798684,270017
200019,-23.1292605994,150.739691609,270018
200019,-23.1293498192,150.739680352,270019
