shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
8910004,-26.8081046013,152.966115951,10001
8910004,-26.807742547,152.966125114,10002
8910004,-26.807707254,152.965790059,10003
8910004,-26.8076348592,152.965117937,10004
8910004,-26.8062423519,152.964077961,10005
8910004,-26.8060287647,152.96213407,10006
8910004,-26.8061334013,152.961769795,10007
8910004,-26.8059815957,152.961324104,10008
8910004,-26.8058098056,152.960447773,10009
8910004,-26.8058161256,152.960446764,10010
8910004,-26.8058432093,152.960436693,10011
8910004,-26.8058666798,152.960420586,10012
8910004,-26.8058883434,152.960400455,10013
8910004,-26.8059045882,152.960375294,10014
8910004,-26.8059163176,152.960346111,10015
8910004,-26.8059217261,152.960314917,10016
8910004,-26.8059217171,152.960282719,10017
8910004,-26.8059162913,152.960252535,10018
8910004,-26.8059081597,152.960232414,10019
8910004,-26.8059045456,152.96022336,10020
8910004,-26.8058882866,152.960198211,10021
8910004,-26.8058666115,152.960177088,10022
8910004,-26.805843132,152.960160998,10023
8910004,-26.8058160426,152.960150945,10024
8910004,-26.8057880524,152.960147936,10025
8910004,-26.8057600638,152.960150965,10026
8910004,-26.8057329801,152.960161036,10027
8910004,-26.8057086068,152.960177144,10028
8910004,-26.8057040937,152.960182176,10029
8910004,-26.8054511761,152.959792871,10030
8910004,-26.8049399756,152.959205442,10031
8910004,-26.8049399756,152.959205442,20001
8910004,-26.8037730566,152.957865642,20002
8910004,-26.8034840153,152.957470325,20003
8910004,-26.8033467096,152.957247008,20004
8910004,-26.8031082064,152.956780237,20005
8910004,-26.8029166414,152.956280247,20006
8910004,-26.802684378,152.955566969,20007
8910004,-26.8023680704,152.954627342,20008
8910004,-26.8020816861,152.954100231,20009
8910004,-26.801778172,152.953655634,20010
8910004,-26.8011549567,152.95297372,20011
8910004,-26.8007656654,152.952530171,20012
8910004,-26.8005109239,152.952149956,20013
8910004,-26.8003058506,152.951800912,20014
8910004,-26.8001287577,152.95142771,20015
8910004,-26.7999660928,152.951005202,20016
8910004,-26.7996199817,152.950128003,20017
8910004,-26.7993371088,152.949367492,20018
8910004,-26.7992231856,152.948922834,20019
8910004,-26.7991462247,152.948328246,20020
8910004,-26.7991458622,152.947344253,20021
8910004,-26.7992310197,152.945711266,20022
8910004,-26.799216421,152.945314858,20023
8910004,-26.7991286601,152.944848056,20024
8910004,-26.7990183808,152.944522124,20025
8910004,-26.7987626458,152.943966868,20026
8910004,-26.7983254222,152.943395605,20027
8910004,-26.7970924715,152.942127512,20028
8910004,-26.7962858293,152.941239532,20029
8910004,-26.7946020892,152.939431453,20030
8910004,-26.7943717015,152.939077433,20031
8910004,-26.7941909076,152.938575493,20032
8910004,-26.7941058845,152.938226428,20033
8910004,-26.7939929908,152.936116733,20034
8910004,-26.7940071712,152.935530178,20035
8910004,-26.79407116,152.935275603,20036
8910004,-26.79407116,152.935275603,30001
8910004,-26.7940783693,152.935245416,30002
8910004,-26.7942632563,152.934799616,30003
8910004,-26.7944472916,152.934467502,30004
8910004,-26.7947721538,152.934087013,30005
8910004,-26.7951683429,152.933706481,30006
8910004,-26.7957062616,152.933278577,30007
8910004,-26.7961312577,152.93272296,30008
8910004,-26.796413535,152.932040654,30009
8910004,-26.7964991567,152.93172368,30010
8910004,-26.7965981518,152.931058585,30011
8910004,-26.7966123107,152.930471011,30012
8910004,-26.7965559953,152.929788905,30013
8910004,-26.7964003674,152.92912296,30014
8910004,-26.7961553573,152.928470152,30015
8910004,-26.7956158547,152.927525765,30016
8910004,-26.7949987164,152.926617657,30017
8910004,-26.794615629,152.926109829,30018
8910004,-26.7941205989,152.925634272,30019
8910004,-26.7934413531,152.925110548,30020
8910004,-26.793059231,152.924730502,30021
8910004,-26.7924358507,152.924001514,30022
8910004,-26.7919552851,152.92357325,30023
8910004,-26.7910493296,152.922906841,30024
8910004,-26.7902599936,152.922515015,30025
8910004,-26.7899609995,152.922261695,30026
8910004,-26.7899609995,152.922261695,40001
8910004,-26.7894488248,152.921828439,40002
8910004,-26.7889403243,152.921510879,40003
8910004,-26.7883451724,152.921240666,40004
8910004,-26.787297586,152.920812823,40005
8910004,-26.7857263598,152.920448732,40006
8910004,-26.7854943096,152.920433803,40007
8910004,-26.7854943096,152.920433803,50001
8910004,-26.7852171139,152.920416895,50002
8910004,-26.7843530694,152.920448683,50003
8910004,-26.7839566576,152.920369486,50004
8910004,-26.7830228669,152.920003959,50005
8910004,-26.7821170114,152.919544862,50006
8910004,-26.7817493379,152.919196048,50007
8910004,-26.7813527164,152.918751689,50008
8910004,-26.7809849586,152.918260033,50009
8910004,-26.7807011676,152.917768319,50010
8910004,-26.7805600403,152.917292599,50011
8910004,-26.7800501441,152.914644277,50012
8910004,-26.7796538027,152.913201026,50013
8910004,-26.7794989896,152.912519106,50014
8910004,-26.7792014088,152.911663269,50015
8910004,-26.7790602313,152.911140284,50016
8910004,-26.7789176967,152.909903076,50017
8910004,-26.7788467853,152.909141629,50018
8910004,-26.7785925017,152.90825358,50019
8910004,-26.7784367928,152.907618954,50020
8910004,-26.7784123407,152.907505302,50021
8910004,-26.7784123407,152.907505302,60001
8910004,-26.7781261541,152.906175678,60002
8910004,-26.7778280775,152.90463784,60003
8910004,-26.7775879319,152.903338369,60004
8910004,-26.7770495569,152.901656905,60005
8910004,-26.7768660394,152.9013241,60006
8910004,-26.7766391706,152.900974232,60007
8910004,-26.7763410512,152.900736086,60008
8910004,-26.7759878552,152.90049799,60009
8910004,-26.7756617235,152.900228687,60010
8910004,-26.7754358117,152.899959298,60011
8910004,-26.7752938565,152.899673742,60012
8910004,-26.7751807252,152.899292599,60013
8910004,-26.775155269,152.899046172,60014
8910004,-26.775155269,152.899046172,70001
8910004,-26.7751243512,152.898738389,70002
8910004,-26.7752231913,152.898072384,70003
8910004,-26.7753219824,152.897343006,70004
8910004,-26.7753504831,152.896803808,70005
8910004,-26.7751665467,152.895914744,70006
8910004,-26.775123656,152.895297151,70007
8910004,-26.7752226211,152.894821261,70008
8910004,-26.7754209263,152.894377469,70009
8910004,-26.7756895715,152.893821952,70010
8910004,-26.7758183754,152.89341041,70011
8910004,-26.7758371754,152.893197137,70012
8910004,-26.7758371754,152.893197137,80001
8910004,-26.7758461254,152.893092512,80002
8910004,-26.7758323427,152.89277566,80003
8910004,-26.7756903127,152.892410644,80004
8910004,-26.7755384082,152.892122088,80005
8910004,-26.773892853,152.890301949,80006
8910004,-26.7735811348,152.890015566,80007
8910004,-26.7730427429,152.889667039,80008
8910004,-26.7724412791,152.889486559,80009
8910004,-26.770580024,152.888970335,80010
8910004,-26.7701699752,152.888794706,80011
8910004,-26.7697029588,152.8885105,80012
8910004,-26.7694481188,152.888224077,80013
8910004,-26.7692501489,152.887923517,80014
8910004,-26.7689101215,152.887240871,80015
8910004,-26.7685131058,152.886429536,80016
8910004,-26.7684035691,152.88607156,80017
8910004,-26.7684035691,152.88607156,90001
8910004,-26.7683583066,152.88592475,90002
8910004,-26.7682866467,152.885513427,90003
8910004,-26.7683296255,152.885068796,90004
8910004,-26.7687690846,152.883659144,90005
8910004,-26.7691646204,152.881564534,90006
8910004,-26.7692921513,152.880754681,90007
8910004,-26.7692213123,152.880263893,90008
8910004,-26.769093535,152.879708791,90009
8910004,-26.768612719,152.878090871,90010
8910004,-26.7684712943,152.877425145,90011
8910004,-26.7684988025,152.876869882,90012
8910004,-26.7685841073,152.87633065,90013
8910004,-26.7687542956,152.875807419,90014
8910004,-26.7693911251,152.874093738,90015
8910004,-26.7695613338,152.873602688,90016
8910004,-26.7696323402,152.873242509,90017
8910004,-26.7696165991,152.872804974,90018
8910004,-26.7694920289,152.870839651,90019
8910004,-26.7694399301,152.870145663,90020
8910004,-26.7695043559,152.869511894,90021
8910004,-26.7696319809,152.868878052,90022
8910004,-26.7699148836,152.868226929,90023
8910004,-26.7699915195,152.868109154,90024
8910004,-26.7706226286,152.867132726,90025
8910004,-26.7708912419,152.866656633,90026
8910004,-26.7710190042,152.866181708,90027
8910004,-26.7710330156,152.865722005,90028
8910004,-26.7709342393,152.865340893,90029
8910004,-26.7707361751,152.864992088,90030
8910004,-26.7704388376,152.864690677,90031
8910004,-26.7700422735,152.864484944,90032
8910004,-26.7696033331,152.864341626,90033
8910004,-26.7689521852,152.864168385,90034
8910004,-26.7685132136,152.863992882,90035
8910004,-26.767961199,152.863628416,90036
8910004,-26.767663812,152.863278735,90037
8910004,-26.7674242255,152.862946086,90038
8910004,-26.767182648,152.862423337,90039
8910004,-26.7668705189,152.861772933,90040
8910004,-26.7667157844,152.861424093,90041
8910004,-26.7664473317,152.861122667,90042
8910004,-26.7661500955,152.860932925,90043
8910004,-26.765639761,152.860726346,90044
8910004,-26.7651015149,152.860599262,90045
8910004,-26.7647203244,152.860424714,90046
