service_id,date,exception_type
GOOGLE-BUND_MUL-Weekday-04,20130912,2
GOOGLE-BUND_MUL-Weekday-04,20130913,2
GOOGLE-BUND_MUL-Weekday-04,20130916,2
GOOGLE-BUND_MUL-Weekday-04,20130917,2
GOOGLE-BUND_MUL-Weekday-04,20130918,2
GOOGLE-BUND_MUL-Weekday-04,20130919,2
GOOGLE-BUND_MUL-Weekday-04,20130920,2
GOOGLE-BUND_MUL-Weekday-04,20131007,2
GOOGLE-BUND_MUL-Weekday-04,20131008,2
GOOGLE-BUND_MUL-Weekday-04,20131009,2
GOOGLE-BUND_MUL-Weekday-04,20131010,2
GOOGLE-BUND_MUL-Weekday-04,20131011,2
GOOGLE-BUND_MUL-Weekday-04,20131014,2
GOOGLE-BUND_MUL-Weekday-04,20131015,2
GOOGLE-BUND_MUL-Weekday-04,20131016,2
GOOGLE-BUND_MUL-Weekday-04,20131017,2
GOOGLE-BUND_MUL-Weekday-04,20131018,2
GOOGLE-BUND_MUL-Weekday-04,20131021,2
GOOGLE-BUND_MUL-Weekday-04,20131022,2
GOOGLE-BUND_MUL-Weekday-04,20131023,2
GOOGLE-BUND_MUL-Weekday-04,20131024,2
GOOGLE-BUND_MUL-Weekday-04,20131025,2
GOOGLE-BUND_MUL-Weekday-04,20131028,2
GOOGLE-BUND_MUL-Weekday-04,20131029,2
GOOGLE-BUND_MUL-Weekday-04,20131030,2
GOOGLE-BUND_MUL-Weekday-04,20131031,2
GOOGLE-BUND_MUL-Weekday-04,20131101,2
GOOGLE-BUND_MUL-Weekday-04,20131104,2
GOOGLE-BUND_MUL-Weekday-04,20131105,2
GOOGLE-BUND_MUL-Weekday-04,20131106,2
GOOGLE-BUND_MUL-Weekday-04,20131107,2
GOOGLE-BUND_MUL-Weekday-04,20131108,2
GOOGLE-BUND_MUL-Weekday-04,20131111,2
GOOGLE-BUND_MUL-Weekday-04,20131112,2
GOOGLE-BUND_MUL-Weekday-04,20131113,2
GOOGLE-BUND_MUL-Weekday-04,20131114,2
GOOGLE-BUND_MUL-Weekday-04,20131115,2
GOOGLE-BUND_MUL-Weekday-04,20131118,2
GOOGLE-BUND_MUL-Weekday-04,20131119,2
GOOGLE-BUND_MUL-Weekday-04,20131120,2
GOOGLE-BUND_MUL-Weekday-04,20131121,2
GOOGLE-BUND_MUL-Weekday-04,20131122,2
GOOGLE-BUND_MUL-Weekday-04,20131125,2
GOOGLE-BUND_MUL-Weekday-04,20131126,2
GOOGLE-BUND_MUL-Weekday-04,20131127,2
GOOGLE-BUND_MUL-Weekday-04,20131128,2
GOOGLE-BUND_MUL-Weekday-04,20131129,2
GOOGLE-BUND_MUL-Weekday-04,20131202,2
GOOGLE-BUND_MUL-Weekday-04,20131203,2
GOOGLE-BUND_MUL-Weekday-04,20131204,2
GOOGLE-BUND_MUL-Weekday-04,20131205,2
GOOGLE-BUND_MUL-Weekday-04,20131206,2
GOOGLE-BUND_MUL-Weekday-04,20131209,2
GOOGLE-BUND_MUL-Weekday-04,20131210,2
GOOGLE-BUND_MUL-Weekday-04,20131211,2
GOOGLE-BUND_MUL-Weekday-04,20131212,2
GOOGLE-BUND_MUL-Weekday-04,20131213,2
GOOGLE-BUND_MUL-Weekday-04,20131225,2
GOOGLE-BUND_MUL-Weekday-04,20131226,2
