shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10049,-24.8662890715,152.352879893,10001
10049,-24.8666606456,152.351515886,10002
10049,-24.8666868518,152.351519709,10003
10049,-24.8667058076,152.35151763,10004
10049,-24.8667238431,152.351511597,10005
10049,-24.8667400511,152.351500624,10006
10049,-24.8667535369,152.351486695,10007
10049,-24.866765208,152.351470796,10008
10049,-24.8667732539,152.351451946,10009
10049,-24.866773241,152.351448977,10010
10049,-24.8667758729,152.351431145,10011
10049,-24.8667757869,152.351411348,10012
10049,-24.8667729831,152.351389585,10013
10049,-24.8667647738,152.351370821,10014
10049,-24.8667538682,152.351355039,10015
10049,-24.866740262,152.351341252,10016
10049,-24.8667239595,152.351330448,10017
10049,-24.8667131012,152.351325556,10018
10049,-24.8670882344,152.349952613,10019
10049,-24.8670882344,152.349952613,20001
10049,-24.8672855638,152.349227976,20002
10049,-24.8677522102,152.34751501,20003
10049,-24.8677522102,152.34751501,30001
10049,-24.8678721946,152.34707289,30002
10049,-24.867878529,152.347075827,30003
10049,-24.8679083389,152.34707765,30004
10049,-24.8679399116,152.347069565,30005
10049,-24.8679597098,152.347053623,30006
10049,-24.8679731865,152.347037714,30007
10049,-24.8679803634,152.347026787,30008
10049,-24.8679857039,152.347008941,30009
10049,-24.8689542856,152.347323589,30010
10049,-24.8689507556,152.347342415,30011
10049,-24.8689508421,152.347362213,30012
10049,-24.8689536421,152.347382986,30013
10049,-24.8689618519,152.347401751,30014
10049,-24.8689727623,152.347418522,30015
10049,-24.8689872719,152.347432304,30016
10049,-24.8690026716,152.347443112,30017
10049,-24.8690135257,152.347447015,30018
10049,-24.8690397319,152.347450837,30019
10049,-24.8690586877,152.347448757,30020
10049,-24.869076723,152.347442723,30021
10049,-24.8690929306,152.347431749,30022
10049,-24.8691073191,152.347417815,30023
10049,-24.8691180867,152.34740192,30024
10049,-24.8691261321,152.34738307,30025
10049,-24.8691261192,152.3473801,30026
10049,-24.8701580271,152.347720159,30027
10049,-24.8712930221,152.348091359,30028
10049,-24.8718899099,152.348286212,30029
10049,-24.8718899099,152.348286212,40001
10049,-24.8724316284,152.348462547,40002
10049,-24.8733207199,152.348773673,40003
10049,-24.8738897024,152.348989467,40004
10049,-24.8740471121,152.349051998,40005
10049,-24.8754037344,152.349509177,40006
10049,-24.8764527999,152.349850169,40007
10049,-24.8769086088,152.350000237,40008
10049,-24.8769086088,152.350000237,50001
10049,-24.8781892112,152.350421204,50002
10049,-24.8796118864,152.350908756,50003
10049,-24.8797168013,152.350944837,50004
10049,-24.8803743413,152.351174049,50005
10049,-24.8806682721,152.351272502,50006
10049,-24.8813058495,152.351480042,50007
10049,-24.8816657985,152.351599932,50008
10049,-24.8822672099,152.351797763,50009
10049,-24.8824526736,152.351874016,50010
10049,-24.8816586948,152.354754102,50011
10049,-24.8812746699,152.356168819,50012
10049,-24.8807012289,152.358270571,50013
10049,-24.8809282263,152.358345628,50014
10049,-24.8809282263,152.358345628,60001
10049,-24.8817448698,152.358614649,60002
10049,-24.8827857837,152.358954787,60003
10049,-24.8829847432,152.359020091,60004
10049,-24.8829847432,152.359020091,70001
10049,-24.8838303303,152.359299862,70002
10049,-24.8832649313,152.361391702,70003
10049,-24.8841339897,152.361670379,70004
10049,-24.8845599269,152.361806793,70005
10049,-24.8849798514,152.362015511,70006
10049,-24.884424167,152.364064739,70007
10049,-24.88391196,152.365938494,70008
10049,-24.8842375143,152.366042764,70009
10049,-24.884826248,152.366236774,70010
10049,-24.8849329823,152.36627682,70011
10049,-24.8856735866,152.366506688,70012
10049,-24.8853188351,152.367396553,70013
10049,-24.887639097,152.368517348,70014
10049,-24.887639097,152.368517348,80001
10049,-24.8877938399,152.368591805,80002
10049,-24.8882362178,152.367493568,80003
10049,-24.8882987737,152.367337811,80004
10049,-24.8882987737,152.367337811,90001
10049,-24.8886830397,152.36638045,90002
10049,-24.8890896024,152.365358615,90003
10049,-24.8895703365,152.364154223,90004
10049,-24.8895765905,152.36413835,90005
10049,-24.8895765905,152.36413835,100001
10049,-24.8901824207,152.362623415,100002
10049,-24.8901824207,152.362623415,110001
10049,-24.8903200253,152.362279155,110002
10049,-24.8910603576,152.362655541,110003
10049,-24.8918096606,152.363018024,110004
10049,-24.8915121071,152.363762109,110005
10049,-24.892334695,152.364156898,110006
10049,-24.8927917094,152.364381287,110007
10049,-24.8929249165,152.364063777,110008
10049,-24.8929249165,152.364063777,120001
10049,-24.89300269,152.363877242,120002
10049,-24.8936307471,152.364185903,120003
10049,-24.8942767469,152.364466754,120004
10049,-24.8941436402,152.364808029,120005
10049,-24.8933637964,152.366819927,120006
10049,-24.8933477134,152.366860602,120007
10049,-24.8933477134,152.366860602,130001
10049,-24.8927748561,152.36828133,130002
10049,-24.8925538515,152.368767597,130003
10049,-24.8921698384,152.369788345,130004
10049,-24.8918031156,152.370627815,130005
10049,-24.8918031156,152.370627815,140001
10049,-24.8917145635,152.37083024,140002
10049,-24.8913687512,152.371704251,140003
10049,-24.8910077354,152.372614966,140004
10049,-24.8908682632,152.372950316,140005
10049,-24.8908682632,152.372950316,150001
10049,-24.8907001831,152.373355114,150002
10049,-24.8904775215,152.373880975,150003
10049,-24.8901977131,152.374562563,150004
10049,-24.8891533677,152.377063765,150005
10049,-24.8891533677,152.377063765,160001
10049,-24.8890791525,152.377241358,160002
10049,-24.888210277,152.37938423,160003
10049,-24.8876506755,152.380764185,160004
10049,-24.887267786,152.381640305,160005
10049,-24.8868705772,152.382549162,160006
10049,-24.886178762,152.384286157,160007
10049,-24.8860901869,152.384487574,160008
10049,-24.8860901869,152.384487574,170001
10049,-24.885745732,152.385272398,170002
10049,-24.8857810188,152.385069266,170003
10049,-24.8858082104,152.384874095,170004
10049,-24.8857792154,152.38463168,170005
10049,-24.8851829619,152.381738798,170006
10049,-24.8848268985,152.379937732,170007
10049,-24.8844625251,152.378098108,170008
10049,-24.8842184761,152.376963776,170009
10049,-24.8841608099,152.376778931,170010
10049,-24.8834892924,152.375789315,170011
10049,-24.8834892924,152.375789315,180001
10049,-24.8828105065,152.374790837,180002
10049,-24.8823563251,152.374161499,180003
10049,-24.8820628359,152.373734306,180004
10049,-24.8815349235,152.372967739,180005
10049,-24.8817958278,152.372731791,180006
10049,-24.8817958278,152.372731791,190001
10049,-24.8822429679,152.372328581,190002
10049,-24.8838608762,152.370940321,190003
10049,-24.8839856433,152.370759506,190004
10049,-24.8841106828,152.370429196,190005
10049,-24.8841106828,152.370429196,200001
10049,-24.8843375472,152.369832053,200002
10049,-24.8844930548,152.369446145,200003
10049,-24.884870207,152.368511627,200004
10049,-24.8853188351,152.367396553,200005
10049,-24.8856735866,152.366506688,200006
10049,-24.885757584,152.366296373,200007
10049,-24.8858469574,152.36607613,200008
10049,-24.8858469574,152.36607613,210001
10049,-24.8862071066,152.365183259,210002
10049,-24.886398358,152.364711024,210003
10049,-24.8870918,152.362985793,210004
10049,-24.8867126966,152.362819431,210005
10049,-24.8867126966,152.362819431,220001
10049,-24.8859861515,152.362499418,220002
10049,-24.8849798514,152.362015511,220003
10049,-24.8845599269,152.361806793,220004
10049,-24.8842823002,152.361718128,220005
10049,-24.8842823002,152.361718128,230001
10049,-24.8841339897,152.361670379,230002
10049,-24.8846478936,152.359783725,230003
10049,-24.8846478936,152.359783725,240001
10049,-24.8847012367,152.359587426,240002
10049,-24.8838303303,152.359299862,240003
10049,-24.8829467634,152.359008407,240004
10049,-24.8829467634,152.359008407,250001
10049,-24.8827857837,152.358954787,250002
10049,-24.8817448698,152.358614649,250003
10049,-24.8808893391,152.358332959,250004
10049,-24.8808893391,152.358332959,260001
10049,-24.8807012289,152.358270571,260002
10049,-24.8812746699,152.356168819,260003
10049,-24.8816586948,152.354754102,260004
10049,-24.8824526736,152.351874016,260005
10049,-24.8822672099,152.351797763,260006
10049,-24.8816657985,152.351599932,260007
10049,-24.8813058495,152.351480042,260008
10049,-24.8806682721,152.351272502,260009
10049,-24.8803743413,152.351174049,260010
10049,-24.8797168013,152.350944837,260011
10049,-24.8796118864,152.350908756,260012
10049,-24.8791985612,152.350767369,260013
10049,-24.8791985612,152.350767369,270001
10049,-24.8781892112,152.350421204,270002
10049,-24.8764527999,152.349850169,270003
10049,-24.8754037344,152.349509177,270004
10049,-24.8740471121,152.349051998,270005
10049,-24.8738897024,152.348989467,270006
